n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.increase	xor._.me.hebbian.network.best.quality.increase.min	xor._.me.hebbian.network.best.quality.increase.max	xor._.me.hebbian.synapse.best.quality.increase	xor._.me.hebbian.synapse.best.quality.increase.min	xor._.me.hebbian.synapse.best.quality.increase.max	xor._.me.freeForm.best.quality.increase	xor._.me.freeForm.best.quality.increase.min	xor._.me.freeForm.best.quality.increase.max
1.880e+04	4.842e-01	7.474e-02	1.013e+00	1.912e-01	8.326e-02	4.522e-01	1.807e-01	1.346e-01	2.988e-01
1.890e+04	4.842e-01	7.474e-02	1.013e+00	1.912e-01	8.326e-02	4.522e-01	1.807e-01	1.346e-01	2.988e-01
1.900e+04	4.842e-01	7.474e-02	1.013e+00	1.912e-01	8.326e-02	4.522e-01	1.807e-01	1.346e-01	2.988e-01
1.910e+04	4.842e-01	7.474e-02	1.013e+00	1.912e-01	8.326e-02	4.522e-01	1.807e-01	1.346e-01	2.988e-01
1.920e+04	4.842e-01	7.474e-02	1.013e+00	1.912e-01	8.603e-02	4.272e-01	1.807e-01	1.346e-01	2.988e-01
1.930e+04	4.842e-01	7.474e-02	1.013e+00	1.912e-01	8.603e-02	4.272e-01	1.807e-01	1.346e-01	2.988e-01
1.940e+04	4.842e-01	7.474e-02	1.013e+00	1.912e-01	8.603e-02	4.272e-01	1.807e-01	1.346e-01	2.988e-01
1.950e+04	4.842e-01	7.474e-02	1.013e+00	1.912e-01	8.603e-02	4.272e-01	1.807e-01	1.346e-01	2.988e-01
1.960e+04	5.044e-01	7.474e-02	1.013e+00	1.912e-01	8.603e-02	4.272e-01	1.807e-01	1.346e-01	2.988e-01
1.970e+04	5.044e-01	7.474e-02	1.013e+00	1.912e-01	8.603e-02	4.272e-01	1.807e-01	1.346e-01	2.988e-01
1.980e+04	5.044e-01	7.474e-02	1.013e+00	1.912e-01	8.603e-02	4.272e-01	1.807e-01	1.346e-01	2.988e-01
1.990e+04	5.044e-01	7.474e-02	1.013e+00	1.912e-01	8.603e-02	4.272e-01	1.807e-01	1.346e-01	2.988e-01
2.000e+04	5.044e-01	7.474e-02	1.013e+00	1.912e-01	8.603e-02	4.272e-01	1.807e-01	1.346e-01	2.988e-01
2.010e+04	5.104e-01	7.947e-02	1.013e+00	1.912e-01	8.603e-02	4.272e-01	1.807e-01	1.346e-01	2.988e-01
2.020e+04	5.429e-01	2.950e-01	1.013e+00	1.912e-01	8.603e-02	4.272e-01	1.807e-01	1.346e-01	2.988e-01
2.030e+04	5.429e-01	2.950e-01	1.013e+00	1.912e-01	8.603e-02	4.272e-01	1.807e-01	1.346e-01	2.988e-01
2.040e+04	5.429e-01	2.950e-01	1.013e+00	1.912e-01	8.603e-02	4.272e-01	1.807e-01	1.346e-01	2.988e-01
2.050e+04	5.429e-01	2.950e-01	1.013e+00	1.912e-01	8.603e-02	4.272e-01	1.807e-01	1.346e-01	2.988e-01
2.060e+04	5.429e-01	2.950e-01	1.013e+00	1.912e-01	8.603e-02	4.272e-01	1.807e-01	1.346e-01	2.988e-01
2.070e+04	5.429e-01	2.950e-01	1.013e+00	1.912e-01	8.603e-02	4.272e-01	1.807e-01	1.346e-01	2.988e-01
2.080e+04	5.429e-01	2.950e-01	1.013e+00	1.892e-01	8.603e-02	4.253e-01	1.807e-01	1.346e-01	2.988e-01
2.090e+04	5.429e-01	2.950e-01	1.013e+00	1.892e-01	8.603e-02	4.253e-01	1.807e-01	1.346e-01	2.988e-01
2.100e+04	5.429e-01	2.950e-01	1.013e+00	1.892e-01	8.603e-02	4.253e-01	1.811e-01	1.364e-01	2.988e-01
2.110e+04	5.429e-01	2.950e-01	1.013e+00	1.892e-01	8.603e-02	4.253e-01	1.811e-01	1.364e-01	2.988e-01
2.120e+04	5.429e-01	2.950e-01	1.013e+00	1.892e-01	8.603e-02	4.253e-01	1.858e-01	1.446e-01	2.988e-01
2.130e+04	5.429e-01	2.950e-01	1.013e+00	1.892e-01	8.603e-02	4.253e-01	1.858e-01	1.446e-01	2.988e-01
2.140e+04	5.429e-01	2.950e-01	1.013e+00	1.892e-01	8.603e-02	4.253e-01	1.858e-01	1.446e-01	2.988e-01
2.150e+04	5.429e-01	2.950e-01	1.013e+00	1.892e-01	8.603e-02	4.253e-01	1.858e-01	1.446e-01	2.988e-01
2.160e+04	5.429e-01	2.950e-01	1.013e+00	1.892e-01	8.603e-02	4.253e-01	1.858e-01	1.446e-01	2.988e-01
2.170e+04	5.429e-01	2.950e-01	1.013e+00	1.892e-01	8.603e-02	4.253e-01	1.858e-01	1.446e-01	2.988e-01
2.180e+04	5.429e-01	2.950e-01	1.013e+00	1.892e-01	8.603e-02	4.253e-01	1.858e-01	1.446e-01	2.988e-01
2.190e+04	5.429e-01	2.950e-01	1.013e+00	1.892e-01	8.603e-02	4.253e-01	1.858e-01	1.446e-01	2.988e-01
2.200e+04	5.429e-01	2.950e-01	1.013e+00	1.892e-01	8.603e-02	4.253e-01	1.858e-01	1.446e-01	2.988e-01
2.210e+04	5.429e-01	2.950e-01	1.013e+00	1.892e-01	8.603e-02	4.253e-01	1.858e-01	1.446e-01	2.988e-01
2.220e+04	5.429e-01	2.950e-01	1.013e+00	1.789e-01	8.392e-02	4.165e-01	1.858e-01	1.446e-01	2.988e-01
2.230e+04	5.429e-01	2.950e-01	1.013e+00	1.789e-01	8.392e-02	4.165e-01	1.861e-01	1.470e-01	2.988e-01
2.240e+04	5.429e-01	2.950e-01	1.013e+00	1.789e-01	8.392e-02	4.165e-01	1.861e-01	1.470e-01	2.988e-01
2.250e+04	5.429e-01	2.950e-01	1.013e+00	1.789e-01	8.392e-02	4.165e-01	1.861e-01	1.470e-01	2.988e-01
2.260e+04	5.429e-01	2.950e-01	1.013e+00	1.789e-01	8.392e-02	4.165e-01	1.861e-01	1.470e-01	2.988e-01
2.270e+04	5.429e-01	2.950e-01	1.013e+00	1.789e-01	8.392e-02	4.165e-01	1.861e-01	1.470e-01	2.988e-01
2.280e+04	5.474e-01	3.045e-01	1.013e+00	1.789e-01	8.392e-02	4.165e-01	1.861e-01	1.470e-01	2.988e-01
2.290e+04	5.474e-01	3.045e-01	1.013e+00	1.789e-01	8.392e-02	4.165e-01	1.858e-01	1.446e-01	2.903e-01
2.300e+04	5.474e-01	3.045e-01	1.013e+00	1.789e-01	8.392e-02	4.165e-01	1.858e-01	1.446e-01	2.903e-01
2.310e+04	5.474e-01	3.045e-01	1.013e+00	1.789e-01	8.392e-02	4.165e-01	1.858e-01	1.446e-01	2.903e-01
2.320e+04	5.474e-01	3.045e-01	1.013e+00	1.789e-01	8.392e-02	4.165e-01	1.858e-01	1.446e-01	2.903e-01
2.330e+04	5.474e-01	3.045e-01	1.013e+00	1.789e-01	8.392e-02	4.165e-01	1.858e-01	1.446e-01	2.903e-01
2.340e+04	5.474e-01	3.045e-01	1.013e+00	1.789e-01	8.392e-02	4.165e-01	1.858e-01	1.446e-01	2.903e-01
2.350e+04	5.474e-01	3.045e-01	1.013e+00	1.789e-01	8.392e-02	4.165e-01	1.858e-01	1.446e-01	2.903e-01
2.360e+04	5.474e-01	3.045e-01	1.013e+00	1.789e-01	8.392e-02	4.165e-01	1.858e-01	1.446e-01	2.903e-01
2.370e+04	5.474e-01	3.045e-01	1.013e+00	1.722e-01	8.326e-02	3.389e-01	1.858e-01	1.446e-01	2.903e-01
2.380e+04	5.474e-01	3.045e-01	1.013e+00	1.331e-01	8.326e-02	2.989e-01	1.858e-01	1.446e-01	2.903e-01
2.390e+04	5.474e-01	3.045e-01	1.013e+00	1.331e-01	8.326e-02	2.989e-01	1.858e-01	1.446e-01	2.903e-01
2.400e+04	5.474e-01	3.045e-01	1.013e+00	1.331e-01	8.326e-02	2.989e-01	1.858e-01	1.446e-01	2.903e-01
2.410e+04	5.474e-01	3.045e-01	1.013e+00	1.331e-01	8.326e-02	2.989e-01	1.858e-01	1.446e-01	2.903e-01
2.420e+04	5.474e-01	3.045e-01	1.013e+00	1.331e-01	8.326e-02	2.989e-01	1.858e-01	1.446e-01	2.903e-01
2.430e+04	5.474e-01	3.045e-01	1.013e+00	1.331e-01	8.326e-02	2.989e-01	1.858e-01	1.446e-01	2.903e-01
2.440e+04	5.474e-01	3.045e-01	1.013e+00	1.331e-01	8.326e-02	2.989e-01	1.858e-01	1.446e-01	2.903e-01
2.450e+04	5.474e-01	3.045e-01	1.013e+00	1.331e-01	8.326e-02	2.989e-01	1.858e-01	1.446e-01	2.903e-01
2.460e+04	5.474e-01	3.045e-01	1.013e+00	1.331e-01	8.326e-02	2.989e-01	1.858e-01	1.446e-01	2.903e-01
2.470e+04	5.474e-01	3.045e-01	1.013e+00	1.331e-01	8.326e-02	2.989e-01	1.858e-01	1.446e-01	2.903e-01
2.480e+04	5.474e-01	3.045e-01	1.013e+00	1.331e-01	8.326e-02	2.989e-01	1.858e-01	1.446e-01	2.903e-01
2.490e+04	5.474e-01	3.045e-01	1.013e+00	1.331e-01	8.326e-02	2.989e-01	1.858e-01	1.446e-01	2.903e-01
2.500e+04	5.474e-01	3.045e-01	1.013e+00	1.331e-01	8.326e-02	2.989e-01	1.858e-01	1.446e-01	2.903e-01
